frame,vehicle_type,estimated_speed,status
1029,car,25,OK
1029,car,23,OK
1029,car,27,OK
1029,car,38,OK
1029,car,80,OVER-SPEED
1029,car,45,OK
1029,car,19,OK
1029,car,14,OK
1029,car,14,OK
1029,car,15,OK
1029,car,16,OK
1029,car,18,OK
1029,car,25,OK
1029,bus,20,OK
1029,car,14,OK
1030,car,26,OK
1030,car,31,OK
1030,car,97,OVER-SPEED
1030,car,27,OK
1030,car,22,OK
1030,car,37,OK
1030,car,41,OK
1030,car,82,OVER-SPEED
1030,car,13,OK
1030,car,16,OK
1030,car,14,OK
1030,car,25,OK
1030,car,19,OK
1030,bus,20,OK
1030,car,15,OK
1031,car,95,OVER-SPEED
1031,car,28,OK
1031,car,30,OK
1031,car,27,OK
1031,car,22,OK
1031,car,38,OK
1031,car,82,OVER-SPEED
1031,car,41,OK
1031,car,13,OK
1031,car,24,OK
1031,car,16,OK
1031,car,15,OK
1031,car,19,OK
1031,bus,20,OK
1031,car,14,OK
1031,car,21,OK
1032,car,82,OVER-SPEED
1032,car,28,OK
1032,car,30,OK
1032,car,29,OK
1032,car,92,OVER-SPEED
1032,car,37,OK
1032,car,40,OK
1032,car,22,OK
1032,car,13,OK
1032,car,16,OK
1032,car,22,OK
1032,car,15,OK
1032,car,20,OK
1032,bus,20,OK
1032,car,14,OK
1032,car,22,OK
1033,car,82,OVER-SPEED
1033,car,28,OK
1033,car,31,OK
1033,car,29,OK
1033,car,37,OK
1033,car,92,OVER-SPEED
1033,car,40,OK
1033,car,22,OK
1033,car,13,OK
1033,car,16,OK
1033,car,22,OK
1033,car,14,OK
1033,car,20,OK
1033,bus,20,OK
1033,car,14,OK
1033,car,21,OK
1034,car,83,OVER-SPEED
1034,car,26,OK
1034,car,30,OK
1034,car,89,OVER-SPEED
1034,car,44,OK
1034,car,29,OK
1034,car,23,OK
1034,car,34,OK
1034,car,17,OK
1034,car,15,OK
1034,car,15,OK
1034,car,21,OK
1034,car,13,OK
1034,bus,20,OK
1034,car,20,OK
1035,car,30,OK
1035,car,26,OK
1035,car,80,OVER-SPEED
1035,car,88,OVER-SPEED
1035,car,43,OK
1035,car,28,OK
1035,car,22,OK
1035,car,32,OK
1035,car,19,OK
1035,car,14,OK
1035,car,14,OK
1035,car,17,OK
1035,car,14,OK
1035,bus,20,OK
1035,car,23,OK
1035,car,22,OK
1036,car,27,OK
1036,car,28,OK
1036,car,85,OVER-SPEED
1036,car,44,OK
1036,car,74,OVER-SPEED
1036,car,31,OK
1036,car,21,OK
1036,car,19,OK
1036,car,17,OK
1036,car,14,OK
1036,car,13,OK
1036,car,22,OK
1036,car,41,OK
1036,car,21,OK
1036,car,13,OK
1036,car,13,OK
1036,car,12,OK
1036,car,12,OK
1037,car,46,OK
1037,car,27,OK
1037,car,28,OK
1037,car,32,OK
1037,car,73,OVER-SPEED
1037,car,84,OVER-SPEED
1037,car,19,OK
1037,car,21,OK
1037,car,14,OK
1037,car,13,OK
1037,car,17,OK
1037,car,13,OK
1037,car,20,OK
1037,car,22,OK
1037,car,11,OK
1037,bus,19,OK
1038,car,48,OK
1038,car,71,OVER-SPEED
1038,car,29,OK
1038,car,81,OVER-SPEED
1038,car,26,OK
1038,car,21,OK
1038,car,32,OK
1038,car,20,OK
1038,car,41,OK
1038,car,14,OK
1038,car,20,OK
1038,car,13,OK
1038,car,22,OK
1038,car,13,OK
1038,car,17,OK
1039,car,48,OK
1039,car,71,OVER-SPEED
1039,car,29,OK
1039,car,81,OVER-SPEED
1039,car,26,OK
1039,car,21,OK
1039,car,32,OK
1039,car,20,OK
1039,car,41,OK
1039,car,14,OK
1039,car,20,OK
1039,car,13,OK
1039,car,22,OK
1039,car,13,OK
1039,car,17,OK
1040,car,69,OVER-SPEED
1040,car,29,OK
1040,car,49,OK
1040,car,79,OVER-SPEED
1040,car,26,OK
1040,car,41,OK
1040,car,20,OK
1040,car,20,OK
1040,car,14,OK
1040,car,34,OK
1040,car,15,OK
1040,car,20,OK
1040,car,22,OK
1040,car,18,OK
1040,car,13,OK
1040,car,18,OK
1040,car,12,OK
1041,car,78,OVER-SPEED
1041,car,67,OVER-SPEED
1041,car,29,OK
1041,car,25,OK
1041,car,52,OK
1041,car,36,OK
1041,car,40,OK
1041,car,20,OK
1041,car,19,OK
1041,car,15,OK
1041,car,15,OK
1041,car,21,OK
1041,car,21,OK
1041,car,11,OK
1041,car,17,OK
1041,bus,18,OK
1042,car,66,OVER-SPEED
1042,car,77,OVER-SPEED
1042,car,30,OK
1042,car,25,OK
1042,car,38,OK
1042,car,53,OK
1042,car,22,OK
1042,car,19,OK
1042,car,37,OK
1042,car,32,OK
1042,car,20,OK
1042,car,15,OK
1042,car,22,OK
1042,car,15,OK
1042,car,17,OK
1042,car,21,OK
1042,car,12,OK
1042,car,12,OK
1043,car,75,OVER-SPEED
1043,car,64,OVER-SPEED
1043,car,57,OK
1043,car,29,OK
1043,car,24,OK
1043,car,37,OK
1043,car,39,OK
1043,car,22,OK
1043,car,19,OK
1043,car,22,OK
1043,car,20,OK
1043,car,15,OK
1043,car,13,OK
1043,car,16,OK
1043,car,21,OK
1044,car,75,OVER-SPEED
1044,car,63,OVER-SPEED
1044,car,25,OK
1044,car,28,OK
1044,car,58,OK
1044,car,37,OK
1044,car,22,OK
1044,car,41,OK
1044,car,19,OK
1044,car,15,OK
1044,car,22,OK
1044,car,19,OK
1044,car,16,OK
1044,car,23,OK
1044,car,13,OK
1045,car,75,OVER-SPEED
1045,car,63,OVER-SPEED
1045,car,25,OK
1045,car,28,OK
1045,car,58,OK
1045,car,37,OK
1045,car,22,OK
1045,car,41,OK
1045,car,19,OK
1045,car,15,OK
1045,car,22,OK
1045,car,19,OK
1045,car,16,OK
1045,car,23,OK
1046,car,72,OVER-SPEED
1046,car,60,OVER-SPEED
1046,car,62,OVER-SPEED
1046,car,25,OK
1046,car,35,OK
1046,car,27,OK
1046,car,20,OK
1046,car,41,OK
1046,car,21,OK
1046,car,15,OK
1046,car,18,OK
1046,car,15,OK
1046,car,21,OK
1046,car,23,OK
1046,car,14,OK
1047,car,70,OVER-SPEED
1047,car,59,OK
1047,car,28,OK
1047,car,66,OVER-SPEED
1047,car,24,OK
1047,car,35,OK
1047,car,20,OK
1047,car,21,OK
1047,car,44,OK
1047,car,15,OK
1047,car,14,OK
1047,car,16,OK
1047,car,23,OK
1047,car,17,OK
1047,car,14,OK
1048,car,70,OVER-SPEED
1048,car,68,OVER-SPEED
1048,car,57,OK
1048,car,27,OK
1048,car,24,OK
1048,car,36,OK
1048,car,23,OK
1048,car,20,OK
1048,car,16,OK
1048,car,13,OK
1048,car,47,OK
1048,truck,46,OK
1048,car,23,OK
1048,car,16,OK
1048,car,14,OK
1048,car,17,OK
1049,car,68,OVER-SPEED
1049,car,72,OVER-SPEED
1049,car,56,OK
1049,car,24,OK
1049,car,37,OK
1049,car,23,OK
1049,car,27,OK
1049,car,17,OK
1049,car,20,OK
1049,car,49,OK
1049,car,13,OK
1049,car,19,OK
1049,car,14,OK
1049,car,15,OK
1050,car,67,OVER-SPEED
1050,car,55,OK
1050,car,77,OVER-SPEED
1050,car,23,OK
1050,car,35,OK
1050,car,24,OK
1050,car,26,OK
1050,car,17,OK
1050,car,20,OK
1050,car,51,OK
1050,car,13,OK
1050,car,15,OK
1050,car,15,OK
1050,car,17,OK
1051,car,67,OVER-SPEED
1051,car,55,OK
1051,car,77,OVER-SPEED
1051,car,23,OK
1051,car,35,OK
1051,car,24,OK
1051,car,26,OK
1051,car,17,OK
1051,car,20,OK
1051,car,51,OK
1051,car,13,OK
1051,car,15,OK
1051,car,16,OK
1051,car,17,OK
1052,car,66,OVER-SPEED
1052,car,68,OVER-SPEED
1052,car,54,OK
1052,car,23,OK
1052,car,26,OK
1052,car,35,OK
1052,car,56,OK
1052,car,24,OK
1052,car,16,OK
1052,car,16,OK
1052,car,21,OK
1052,car,13,OK
1052,car,15,OK
1052,car,15,OK
1052,car,17,OK
1053,car,64,OVER-SPEED
1053,car,57,OK
1053,car,53,OK
1053,car,22,OK
1053,car,26,OK
1053,car,25,OK
1053,car,58,OK
1053,car,33,OK
1053,car,16,OK
1053,car,16,OK
1053,car,14,OK
1053,car,15,OK
1053,car,20,OK
1053,car,13,OK
1053,car,18,OK
1054,car,62,OVER-SPEED
1054,car,21,OK
1054,car,26,OK
1054,car,48,OK
1054,car,52,OK
1054,car,26,OK
1054,car,60,OVER-SPEED
1054,car,16,OK
1054,car,26,OK
1054,car,15,OK
1054,car,20,OK
1054,car,16,OK
1054,car,16,OK
1054,car,14,OK
1054,car,18,OK
1055,car,62,OVER-SPEED
1055,car,26,OK
1055,car,53,OK
1055,car,35,OK
1055,car,26,OK
1055,car,22,OK
1055,car,66,OVER-SPEED
1055,car,17,OK
1055,car,19,OK
1055,car,26,OK
1055,car,16,OK
1055,car,18,OK
1055,car,16,OK
1055,car,15,OK
1055,car,18,OK
1056,car,60,OVER-SPEED
1056,car,25,OK
1056,car,69,OVER-SPEED
1056,car,54,OK
1056,car,22,OK
1056,car,22,OK
1056,car,27,OK
1056,car,28,OK
1056,car,17,OK
1056,car,19,OK
1056,car,16,OK
1056,car,16,OK
1056,car,18,OK
1056,car,15,OK
1056,car,18,OK
1057,car,60,OVER-SPEED
1057,car,25,OK
1057,car,69,OVER-SPEED
1057,car,22,OK
1057,car,54,OK
1057,car,22,OK
1057,car,26,OK
1057,car,28,OK
1057,car,17,OK
1057,car,19,OK
1057,car,16,OK
1057,car,16,OK
1057,car,18,OK
1057,car,15,OK
1057,car,18,OK
1058,car,58,OK
1058,car,25,OK
1058,car,27,OK
1058,car,22,OK
1058,car,27,OK
1058,car,51,OK
1058,car,19,OK
1058,car,15,OK
1058,car,18,OK
1058,car,75,OVER-SPEED
1058,car,18,OK
1058,car,16,OK
1058,car,17,OK
1059,car,58,OK
1059,car,25,OK
1059,car,30,OK
1059,car,49,OK
1059,car,22,OK
1059,car,75,OVER-SPEED
1059,car,19,OK
1059,car,25,OK
1059,car,16,OK
1059,car,17,OK
1059,car,17,OK
1059,car,15,OK
1060,car,58,OK
1060,car,24,OK
1060,car,31,OK
1060,car,46,OK
1060,car,22,OK
1060,car,18,OK
1060,car,18,OK
1060,car,16,OK
1060,car,19,OK
1060,car,24,OK
1060,car,87,OVER-SPEED
1060,car,18,OK
1060,car,13,OK
1061,car,57,OK
1061,car,24,OK
1061,car,44,OK
1061,car,31,OK
1061,car,22,OK
1061,car,18,OK
1061,car,31,OK
1061,car,20,OK
1061,car,18,OK
1061,car,80,OVER-SPEED
1061,car,17,OK
1061,car,14,OK
1061,car,21,OK
1062,car,56,OK
1062,car,44,OK
1062,car,24,OK
1062,car,22,OK
1062,car,32,OK
1062,car,73,OVER-SPEED
1062,car,29,OK
1062,car,18,OK
1062,car,19,OK
1062,car,19,OK
1062,car,16,OK
1062,car,14,OK
1062,car,18,OK
1063,car,56,OK
1063,car,44,OK
1063,car,24,OK
1063,car,22,OK
1063,car,32,OK
1063,car,73,OVER-SPEED
1063,car,29,OK
1063,car,18,OK
1063,car,19,OK
1063,car,19,OK
1063,car,16,OK
1063,car,14,OK
1063,car,18,OK
1064,car,21,OK
1064,car,54,OK
1064,car,44,OK
1064,car,31,OK
1064,car,24,OK
1064,car,20,OK
1064,car,19,OK
1064,car,30,OK
1064,car,19,OK
1064,car,17,OK
1064,car,12,OK
1065,car,55,OK
1065,car,21,OK
1065,car,32,OK
1065,car,24,OK
1065,car,43,OK
1065,car,19,OK
1065,car,30,OK
1065,car,19,OK
1065,car,19,OK
1065,car,18,OK
1065,car,16,OK
1065,car,15,OK
1066,car,21,OK
1066,car,42,OK
1066,car,54,OK
1066,car,20,OK
1066,car,24,OK
1066,car,34,OK
1066,car,18,OK
1066,car,32,OK
1066,car,19,OK
1066,car,24,OK
1066,car,19,OK
1066,car,16,OK
1066,car,13,OK
1066,car,16,OK
1067,car,53,OK
1067,car,21,OK
1067,car,23,OK
1067,car,41,OK
1067,car,38,OK
1067,car,29,OK
1067,car,21,OK
1067,car,21,OK
1067,car,19,OK
1067,car,19,OK
1067,car,16,OK
1067,car,14,OK
1068,car,52,OK
1068,car,29,OK
1068,car,23,OK
1068,car,21,OK
1068,car,41,OK
1068,car,19,OK
1068,car,37,OK
1068,car,21,OK
1068,car,20,OK
1068,car,22,OK
1068,car,16,OK
1068,car,14,OK
1068,car,11,OK
1069,car,51,OK
1069,car,29,OK
1069,car,23,OK
1069,car,21,OK
1069,car,41,OK
1069,car,19,OK
1069,car,37,OK
1069,car,21,OK
1069,car,20,OK
1069,car,22,OK
1069,car,16,OK
1069,car,14,OK
1069,car,11,OK
1070,car,51,OK
1070,car,40,OK
1070,car,26,OK
1070,car,22,OK
1070,car,20,OK
1070,car,18,OK
1070,car,37,OK
1070,car,22,OK
1070,car,20,OK
1070,car,20,OK
1070,car,16,OK
1070,car,14,OK
1071,car,40,OK
1071,car,24,OK
1071,car,51,OK
1071,car,39,OK
1071,car,24,OK
1071,car,20,OK
1071,car,21,OK
1071,car,18,OK
1071,car,21,OK
1071,car,19,OK
1071,car,14,OK
1071,car,16,OK
1072,car,39,OK
1072,car,24,OK
1072,car,48,OK
1072,car,42,OK
1072,car,20,OK
1072,car,23,OK
1072,car,21,OK
1072,car,19,OK
1072,car,21,OK
1072,car,19,OK
1072,car,64,OVER-SPEED
1072,car,64,OVER-SPEED
1072,car,14,OK
1072,car,16,OK
1073,car,48,OK
1073,car,39,OK
1073,car,42,OK
1073,car,22,OK
1073,car,19,OK
1073,car,19,OK
1073,car,24,OK
1073,car,23,OK
1073,car,22,OK
1073,car,19,OK
1073,car,14,OK
1073,car,78,OVER-SPEED
1073,car,17,OK
1074,car,23,OK
1074,car,39,OK
1074,car,19,OK
1074,car,47,OK
1074,car,24,OK
1074,car,43,OK
1074,car,18,OK
1074,car,22,OK
1074,car,22,OK
1074,car,19,OK
1074,car,86,OVER-SPEED
1074,car,16,OK
1074,car,15,OK
1075,car,23,OK
1075,car,39,OK
1075,car,19,OK
1075,car,47,OK
1075,car,24,OK
1075,car,43,OK
1075,car,22,OK
1075,car,18,OK
1075,car,22,OK
1075,car,19,OK
1075,car,86,OVER-SPEED
1075,car,15,OK
1075,car,16,OK
1076,car,38,OK
1076,car,42,OK
1076,car,25,OK
1076,car,46,OK
1076,car,19,OK
1076,car,24,OK
1076,car,24,OK
1076,car,90,OVER-SPEED
1076,car,18,OK
1076,car,20,OK
1076,car,22,OK
1076,car,15,OK
1076,car,16,OK
1076,car,49,OK
1076,car,25,OK
1077,car,39,OK
1077,car,40,OK
1077,car,18,OK
1077,car,90,OVER-SPEED
1077,car,64,OVER-SPEED
1077,car,24,OK
1077,car,19,OK
1077,car,24,OK
1077,car,23,OK
1077,car,24,OK
1077,car,17,OK
1077,car,47,OK
1077,car,14,OK
1077,car,47,OK
1077,car,35,OK
1077,car,18,OK
1078,car,39,OK
1078,car,43,OK
1078,car,67,OVER-SPEED
1078,car,19,OK
1078,car,91,OVER-SPEED
1078,car,24,OK
1078,car,19,OK
1078,car,23,OK
1078,car,49,OK
1078,car,25,OK
1078,car,18,OK
1078,car,25,OK
1078,car,15,OK
1078,car,27,OK
1079,car,38,OK
1079,car,19,OK
1079,car,20,OK
1079,car,41,OK
1079,car,26,OK
1079,car,71,OVER-SPEED
1079,car,25,OK
1079,car,50,OK
1079,car,26,OK
1079,car,94,OVER-SPEED
1079,car,23,OK
1079,car,19,OK
1079,car,15,OK
1079,car,31,OK
1080,car,39,OK
1080,car,20,OK
1080,car,20,OK
1080,car,95,OVER-SPEED
1080,car,42,OK
1080,car,72,OVER-SPEED
1080,car,27,OK
1080,car,52,OK
1080,car,23,OK
1080,car,23,OK
1080,car,19,OK
1080,car,17,OK
1080,car,25,OK
1080,car,17,OK
1080,car,34,OK
1081,car,39,OK
1081,car,20,OK
1081,car,95,OVER-SPEED
1081,car,20,OK
1081,car,42,OK
1081,car,27,OK
1081,car,72,OVER-SPEED
1081,car,52,OK
1081,car,23,OK
1081,car,23,OK
1081,car,19,OK
1081,car,17,OK
1081,car,25,OK
1081,car,17,OK
1081,car,36,OK
1082,car,97,OVER-SPEED
1082,car,37,OK
1082,car,19,OK
1082,car,19,OK
1082,car,73,OVER-SPEED
1082,car,25,OK
1082,car,42,OK
1082,car,55,OK
1082,car,27,OK
1082,car,23,OK
1082,car,24,OK
1082,car,27,OK
1082,car,17,OK
1082,car,17,OK
1082,car,15,OK
1083,car,40,OK
1083,car,93,OVER-SPEED
1083,car,75,OVER-SPEED
1083,car,38,OK
1083,car,18,OK
1083,car,31,OK
1083,car,24,OK
1083,car,28,OK
1083,car,58,OK
1083,car,22,OK
1083,car,19,OK
1083,car,17,OK
1083,car,18,OK
1083,car,27,OK
1084,car,86,OVER-SPEED
1084,car,36,OK
1084,car,41,OK
1084,car,29,OK
1084,car,19,OK
1084,car,73,OVER-SPEED
1084,car,38,OK
1084,car,28,OK
1084,car,21,OK
1084,car,22,OK
1084,car,21,OK
1084,car,62,OVER-SPEED
1084,car,16,OK
1084,car,19,OK
1084,car,10,OK
1085,car,86,OVER-SPEED
1085,car,41,OK
1085,car,37,OK
1085,car,72,OVER-SPEED
1085,car,44,OK
1085,car,19,OK
1085,car,29,OK
1085,car,24,OK
1085,car,22,OK
1085,car,21,OK
1085,car,30,OK
1085,car,64,OVER-SPEED
1085,car,16,OK
1085,car,19,OK
1085,car,11,OK
1086,car,41,OK
1086,car,49,OK
1086,car,81,OVER-SPEED
1086,car,70,OVER-SPEED
1086,car,20,OK
1086,car,21,OK
1086,car,36,OK
1086,car,30,OK
1086,car,21,OK
1086,car,23,OK
1086,car,68,OVER-SPEED
1086,car,29,OK
1086,car,16,OK
1086,car,18,OK
1087,car,41,OK
1087,car,49,OK
1087,car,81,OVER-SPEED
1087,car,70,OVER-SPEED
1087,car,20,OK
1087,car,21,OK
1087,car,36,OK
1087,car,30,OK
1087,car,21,OK
1087,car,23,OK
1087,car,68,OVER-SPEED
1087,car,29,OK
1087,car,16,OK
1087,car,18,OK
1088,car,54,OK
1088,car,68,OVER-SPEED
1088,car,82,OVER-SPEED
1088,car,39,OK
1088,car,34,OK
1088,car,30,OK
1088,car,20,OK
1088,car,30,OK
1088,car,22,OK
1088,car,20,OK
1088,car,21,OK
1088,car,71,OVER-SPEED
1088,car,17,OK
1088,car,16,OK
1088,car,12,OK
1089,car,79,OVER-SPEED
1089,car,66,OVER-SPEED
1089,car,60,OK
1089,car,37,OK
1089,car,31,OK
1089,car,31,OK
1089,car,31,OK
1089,car,18,OK
1089,car,22,OK
1089,car,20,OK
1089,car,22,OK
1089,car,16,OK
1089,car,76,OVER-SPEED
1089,car,16,OK
1090,car,63,OVER-SPEED
1090,car,31,OK
1090,car,77,OVER-SPEED
1090,car,35,OK
1090,car,64,OVER-SPEED
1090,car,31,OK
1090,car,18,OK
1090,car,22,OK
1090,car,24,OK
1090,car,20,OK
1090,car,30,OK
1090,car,16,OK
1090,car,13,OK
1090,car,16,OK
1090,car,84,OVER-SPEED
1091,car,31,OK
1091,car,75,OVER-SPEED
1091,car,69,OVER-SPEED
1091,car,63,OVER-SPEED
1091,car,33,OK
1091,car,34,OK
1091,car,23,OK
1091,car,77,OVER-SPEED
1091,car,18,OK
1091,car,21,OK
1091,car,15,OK
1091,car,35,OK
1091,car,21,OK
1091,car,16,OK
1092,car,73,OVER-SPEED
1092,car,73,OVER-SPEED
1092,car,31,OK
1092,car,38,OK
1092,car,35,OK
1092,car,62,OVER-SPEED
1092,car,66,OVER-SPEED
1092,car,35,OK
1092,car,23,OK
1092,car,18,OK
1092,car,21,OK
1092,car,20,OK
1092,car,14,OK
1092,car,16,OK
1093,car,73,OVER-SPEED
1093,car,73,OVER-SPEED
1093,car,31,OK
1093,car,38,OK
1093,car,35,OK
1093,car,62,OVER-SPEED
1093,car,66,OVER-SPEED
1093,car,35,OK
1093,car,23,OK
1093,car,18,OK
1093,car,21,OK
1093,car,20,OK
1093,car,14,OK
1093,car,16,OK
1094,car,37,OK
1094,car,70,OVER-SPEED
1094,car,30,OK
1094,car,77,OVER-SPEED
1094,car,34,OK
1094,car,57,OK
1094,car,60,OK
1094,car,23,OK
1094,car,20,OK
1094,car,18,OK
1094,car,33,OK
1094,car,19,OK
1094,car,15,OK
1094,car,16,OK
1094,bus,139,OVER-SPEED
1095,car,38,OK
1095,car,30,OK
1095,car,69,OVER-SPEED
1095,car,34,OK
1095,car,57,OK
1095,car,80,OVER-SPEED
1095,car,23,OK
1095,car,21,OK
1095,car,36,OK
1095,car,18,OK
1095,car,21,OK
1095,car,45,OK
1095,car,15,OK
1095,bus,139,OVER-SPEED
1096,car,66,OVER-SPEED
1096,car,29,OK
1096,car,79,OVER-SPEED
1096,car,55,OK
1096,car,35,OK
1096,car,37,OK
1096,car,24,OK
1096,car,37,OK
1096,car,20,OK
1096,car,18,OK
1096,car,34,OK
1096,car,20,OK
1096,car,16,OK
1096,bus,139,OVER-SPEED
1096,car,13,OK
1097,car,30,OK
1097,car,53,OK
1097,car,74,OVER-SPEED
1097,car,34,OK
1097,car,40,OK
1097,car,65,OVER-SPEED
1097,car,26,OK
1097,car,21,OK
1097,car,19,OK
1097,car,42,OK
1097,car,22,OK
1097,car,19,OK
1097,car,19,OK
1097,bus,139,OVER-SPEED
1098,car,30,OK
1098,car,32,OK
1098,car,73,OVER-SPEED
1098,car,64,OVER-SPEED
1098,car,40,OK
1098,car,51,OK
1098,car,41,OK
1098,car,19,OK
1098,car,20,OK
1098,car,28,OK
1098,car,20,OK
1098,car,20,OK
1099,car,30,OK
1099,car,32,OK
1099,car,73,OVER-SPEED
1099,car,64,OVER-SPEED
1099,car,40,OK
1099,car,51,OK
1099,car,41,OK
1099,car,19,OK
1099,car,20,OK
1099,car,28,OK
1099,car,20,OK
1099,car,20,OK
1100,car,32,OK
1100,car,31,OK
1100,car,43,OK
1100,car,72,OVER-SPEED
1100,car,49,OK
1100,car,44,OK
1100,car,65,OVER-SPEED
1100,car,27,OK
1100,car,19,OK
1100,car,21,OK
1100,car,20,OK
1100,car,20,OK
1101,car,70,OVER-SPEED
1101,car,30,OK
1101,car,44,OK
1101,car,34,OK
1101,car,51,OK
1101,car,60,OVER-SPEED
1101,car,29,OK
1101,car,22,OK
1101,car,19,OK
1101,car,45,OK
1101,car,19,OK
1101,car,20,OK
1101,car,14,OK
1102,car,68,OVER-SPEED
1102,car,59,OK
1102,car,34,OK
1102,car,45,OK
1102,car,29,OK
1102,car,29,OK
1102,car,49,OK
1102,car,19,OK
1102,car,20,OK
1102,car,46,OK
1102,car,19,OK
1102,car,19,OK
1103,car,48,OK
1103,car,60,OK
1103,car,34,OK
1103,car,47,OK
1103,car,28,OK
1103,car,69,OVER-SPEED
1103,car,30,OK
1103,car,48,OK
1103,car,19,OK
1103,car,20,OK
1103,car,18,OK
1103,car,19,OK
1104,car,28,OK
1104,car,31,OK
1104,car,65,OVER-SPEED
1104,car,48,OK
1104,car,57,OK
1104,car,46,OK
1104,car,30,OK
1104,car,19,OK
1104,car,49,OK
1104,car,16,OK
1104,car,20,OK
1104,car,36,OK
1104,car,19,OK
1104,car,13,OK
1105,car,28,OK
1105,car,31,OK
1105,car,65,OVER-SPEED
1105,car,48,OK
1105,car,57,OK
1105,car,46,OK
1105,car,30,OK
1105,car,19,OK
1105,car,49,OK
1105,car,16,OK
1105,car,20,OK
1105,car,36,OK
1105,car,19,OK
1105,car,12,OK
1105,truck,49,OK
1106,car,58,OK
1106,car,29,OK
1106,car,32,OK
1106,car,51,OK
1106,car,64,OVER-SPEED
1106,car,30,OK
1106,car,46,OK
1106,car,51,OK
1106,car,36,OK
1106,car,13,OK
1106,car,19,OK
1106,car,16,OK
1106,car,19,OK
1106,car,19,OK
1107,car,62,OVER-SPEED
1107,car,54,OK
1107,car,31,OK
1107,car,58,OK
1107,car,27,OK
1107,car,31,OK
1107,car,44,OK
1107,car,14,OK
1107,car,55,OK
1107,car,37,OK
1107,car,18,OK
1107,car,21,OK
1107,car,15,OK
1107,car,19,OK
1107,car,19,OK
1107,car,15,OK
1108,car,60,OVER-SPEED
1108,car,30,OK
1108,car,54,OK
1108,car,28,OK
1108,car,60,OK
1108,car,44,OK
1108,car,33,OK
1108,car,57,OK
1108,car,36,OK
1108,car,27,OK
1108,car,14,OK
1108,car,19,OK
1108,car,20,OK
1108,car,18,OK
1108,car,14,OK
1108,car,16,OK
1109,car,27,OK
1109,car,59,OK
1109,car,59,OK
1109,car,29,OK
1109,car,39,OK
1109,car,58,OK
1109,car,43,OK
1109,car,14,OK
1109,car,19,OK
1109,car,37,OK
1109,car,20,OK
1109,car,59,OK
1109,car,19,OK
1109,car,14,OK
1109,truck,59,OK
1109,car,18,OK
1110,car,57,OK
1110,car,41,OK
1110,car,28,OK
1110,car,29,OK
1110,car,64,OVER-SPEED
1110,car,54,OK
1110,car,38,OK
1110,car,14,OK
1110,car,64,OVER-SPEED
1110,car,20,OK
1110,car,18,OK
1110,car,37,OK
1110,car,15,OK
1110,car,17,OK
1110,car,14,OK
1111,car,57,OK
1111,car,41,OK
1111,car,29,OK
1111,car,29,OK
1111,car,64,OVER-SPEED
1111,car,54,OK
1111,car,38,OK
1111,car,14,OK
1111,car,64,OVER-SPEED
1111,car,20,OK
1111,car,18,OK
1111,car,37,OK
1111,car,15,OK
1111,car,17,OK
1111,car,14,OK
1112,car,41,OK
1112,car,28,OK
1112,car,55,OK
1112,car,66,OVER-SPEED
1112,car,27,OK
1112,car,38,OK
1112,car,49,OK
1112,car,67,OVER-SPEED
1112,car,15,OK
1112,car,19,OK
1112,car,19,OK
1112,car,15,OK
1112,car,36,OK
1112,car,20,OK
1112,car,14,OK
1113,car,27,OK
1113,car,55,OK
1113,car,28,OK
1113,car,40,OK
1113,car,49,OK
1113,car,70,OVER-SPEED
1113,car,39,OK
1113,car,72,OVER-SPEED
1113,car,15,OK
1113,car,19,OK
1113,car,19,OK
1113,car,17,OK
1113,car,14,OK
1113,car,35,OK
1114,car,27,OK
1114,car,50,OK
1114,car,40,OK
1114,car,26,OK
1114,car,53,OK
1114,car,74,OVER-SPEED
1114,car,74,OVER-SPEED
1114,car,41,OK
1114,car,14,OK
1114,car,18,OK
1114,car,19,OK
1114,car,17,OK
1114,car,35,OK
1114,car,14,OK
1114,car,13,OK
1114,car,17,OK
1115,car,38,OK
1115,car,25,OK
1115,car,27,OK
1115,car,78,OVER-SPEED
1115,car,48,OK
1115,car,82,OVER-SPEED
1115,car,42,OK
1115,car,35,OK
1115,car,52,OK
1115,car,17,OK
1115,car,19,OK
1115,car,16,OK
1115,car,19,OK
1115,car,13,OK
1115,car,16,OK
1116,car,50,OK
1116,car,24,OK
1116,car,36,OK
1116,car,27,OK
1116,car,47,OK
1116,car,70,OVER-SPEED
1116,car,46,OK
1116,car,89,OVER-SPEED
1116,car,19,OK
1116,car,34,OK
1116,car,18,OK
1116,car,16,OK
1116,car,18,OK
1116,car,13,OK
1117,car,50,OK
1117,car,24,OK
1117,car,36,OK
1117,car,27,OK
1117,car,47,OK
1117,car,70,OVER-SPEED
1117,car,46,OK
1117,car,89,OVER-SPEED
1117,car,34,OK
1117,car,18,OK
1117,car,19,OK
1117,car,16,OK
1117,car,19,OK
1117,car,13,OK
1118,car,24,OK
1118,car,60,OK
1118,car,50,OK
1118,car,95,OVER-SPEED
1118,car,26,OK
1118,car,36,OK
1118,car,45,OK
1118,car,47,OK
1118,car,18,OK
1118,car,19,OK
1118,car,16,OK
1118,car,19,OK
1119,car,24,OK
1119,car,50,OK
1119,car,45,OK
1119,car,35,OK
1119,car,26,OK
1119,car,90,OVER-SPEED
1119,car,50,OK
1119,car,20,OK
1119,car,52,OK
1119,car,18,OK
